v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,7227,0x13cc660,52,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,7238,0x13cc6a0,6972,KeyedLoadIC
code-creation,Builtin,3,7248,0x13ce1e0,12056,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,7259,0x13d1100,52,KeyedLoadICTrampoline
code-creation,Builtin,3,7269,0x13d1140,52,KeyedLoadICTrampoline_Megamorphic
code-creation,Builtin,3,7281,0x13d1180,5472,StoreGlobalIC
code-creation,Builtin,3,7291,0x13d2700,52,StoreGlobalICTrampoline
code-creation,Builtin,3,7312,0x13d2740,5744,StoreIC
code-creation,Builtin,3,7321,0x13d3dc0,52,StoreICTrampoline
code-creation,Builtin,3,7331,0x13d3e00,6148,KeyedStoreIC
code-creation,Builtin,3,7341,0x13d5620,52,KeyedStoreICTrampoline
code-creation,Builtin,3,7366,0x13d5660,408,StoreInArrayLiteralIC
code-creation,Builtin,3,7377,0x13d5800,2305,LoadGlobalIC
code-creation,Builtin,3,7387,0x13d6120,2289,LoadGlobalICInsideTypeof
code-creation,Builtin,3,7398,0x13d6a20,52,LoadGlobalICTrampoline
code-creation,Builtin,3,7408,0x13d6a60,52,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,7419,0x13d6aa0,2298,CloneObjectIC
code-creation,Builtin,3,7429,0x13d73a0,2050,CloneObjectIC_Slow
code-creation,Builtin,3,7439,0x13d7bc0,2388,KeyedHasIC
code-creation,Builtin,3,7449,0x13d8520,2326,KeyedHasIC_Megamorphic
code-creation,Builtin,3,7459,0x13d8e40,1642,IterableToList
code-creation,Builtin,3,7469,0x13d94c0,1444,IterableToFixedArray
code-creation,Builtin,3,7479,0x13d9a80,665,IterableToListWithSymbolLookup
code-creation,Builtin,3,7491,0x13d9d20,85,IterableToFixedArrayWithSymbolLookupSlow
code-creation,Builtin,3,7503,0x13d9d80,100,IterableToListMayPreserveHoles
code-creation,Builtin,3,7514,0x13d9e00,1184,IterableToFixedArrayForWasm
code-creation,Builtin,3,7525,0x13da2c0,1916,StringListFromIterable
code-creation,Builtin,3,7535,0x13daa40,1241,FindOrderedHashMapEntry
code-creation,Builtin,3,7546,0x13daf20,4932,MapConstructor
code-creation,Builtin,3,7556,0x13dc280,2094,MapPrototypeSet
code-creation,Builtin,3,7565,0x13dcac0,1602,MapPrototypeDelete
code-creation,Builtin,3,7576,0x13dd120,231,MapPrototypeGet
code-creation,Builtin,3,7586,0x13dd220,191,MapPrototypeHas
code-creation,Builtin,3,7595,0x13dd2e0,12,MapPrototypeClear
code-creation,Builtin,3,7605,0x13dd300,295,MapPrototypeEntries
code-creation,Builtin,3,7616,0x13dd440,162,MapPrototypeGetSize
code-creation,Builtin,3,7626,0x13dd500,570,MapPrototypeForEach
code-creation,Builtin,3,7638,0x13dd740,295,MapPrototypeKeys
code-creation,Builtin,3,7648,0x13dd880,295,MapPrototypeValues
code-creation,Builtin,3,7658,0x13dd9c0,930,MapIteratorPrototypeNext
code-creation,Builtin,3,7669,0x13ddd80,1348,MapIteratorToList
code-creation,Builtin,3,7679,0x13de2e0,97,AllocateHeapNumber
code-creation,Builtin,3,7689,0x13de360,608,NumberConstructor
code-creation,Builtin,3,7699,0x13de5e0,113,NumberIsFinite
code-creation,Builtin,3,7709,0x13de660,357,NumberIsInteger
code-creation,Builtin,3,7719,0x13de7e0,105,NumberIsNaN
code-creation,Builtin,3,7728,0x13de860,389,NumberIsSafeInteger
code-creation,Builtin,3,7739,0x13dea00,227,NumberParseFloat
code-creation,Builtin,3,7748,0x13deb00,102,NumberParseInt
code-creation,Builtin,3,7758,0x13deb80,313,ParseInt
code-creation,Builtin,3,7768,0x13decc0,12,NumberPrototypeToExponential
code-creation,Builtin,3,7778,0x13dece0,12,NumberPrototypeToFixed
code-creation,Builtin,3,7789,0x13ded00,12,NumberPrototypeToLocaleString
code-creation,Builtin,3,7800,0x13ded20,12,NumberPrototypeToPrecision
code-creation,Builtin,3,7810,0x13ded40,178,NumberPrototypeValueOf
code-creation,Builtin,3,7821,0x13dee00,980,Add
code-creation,Builtin,3,7831,0x13df1e0,460,Subtract
code-creation,Builtin,3,7841,0x13df3c0,642,Multiply
code-creation,Builtin,3,7850,0x13df660,561,Divide
code-creation,Builtin,3,7859,0x13df8a0,621,Modulus
code-creation,Builtin,3,7868,0x13dfb20,631,Exponentiate
code-creation,Builtin,3,7878,0x13dfda0,436,BitwiseAnd
code-creation,Builtin,3,7887,0x13dff60,436,BitwiseOr
code-creation,Builtin,3,7897,0x13e0120,436,BitwiseXor
code-creation,Builtin,3,7906,0x13e02e0,448,ShiftLeft
code-creation,Builtin,3,7915,0x13e04c0,448,ShiftRight
code-creation,Builtin,3,7934,0x13e06a0,569,ShiftRightLogical
code-creation,Builtin,3,7945,0x13e08e0,1058,LessThan
code-creation,Builtin,3,7955,0x13e0d20,1058,LessThanOrEqual
code-creation,Builtin,3,7965,0x13e1160,1058,GreaterThan
code-creation,Builtin,3,7984,0x13e15a0,1058,GreaterThanOrEqual
code-creation,Builtin,3,7994,0x13e19e0,936,Equal
code-creation,Builtin,3,8003,0x13e1da0,349,SameValue
code-creation,Builtin,3,8013,0x13e1f00,212,SameValueNumbersOnly
code-creation,Builtin,3,8023,0x13e1fe0,357,StrictEqual
code-creation,Builtin,3,8033,0x13e2160,150,BitwiseNot
code-creation,Builtin,3,8042,0x13e2200,150,Decrement
code-creation,Builtin,3,8051,0x13e22a0,150,Increment
code-creation,Builtin,3,8061,0x13e2340,384,Negate
code-creation,Builtin,3,8073,0x13e24e0,416,ObjectConstructor
code-creation,Builtin,3,8084,0x13e26a0,318,ObjectAssign
code-creation,Builtin,3,8094,0x13e27e0,904,ObjectCreate
code-creation,Builtin,3,8103,0x13e2b80,12,ObjectDefineGetter
code-creation,Builtin,3,8113,0x13e2ba0,12,ObjectDefineProperties
code-creation,Builtin,3,8124,0x13e2bc0,12,ObjectDefineProperty
code-creation,Builtin,3,8134,0x13e2be0,12,ObjectDefineSetter
code-creation,Builtin,3,8144,0x13e2c00,1660,ObjectEntries
code-creation,Builtin,3,8154,0x13e3280,12,ObjectFreeze
code-creation,Builtin,3,8163,0x13e32a0,5978,ObjectGetOwnPropertyDescriptor
code-creation,Builtin,3,8174,0x13e4a00,12,ObjectGetOwnPropertyDescriptors
code-creation,Builtin,3,8186,0x13e4a20,634,ObjectGetOwnPropertyNames
code-creation,Builtin,3,8196,0x13e4ca0,12,ObjectGetOwnPropertySymbols
tick,0x7fc5da8e9412,8217,0,0x0,6
tick,0x7fc5d9d7dd26,8226,0,0x0,6
code-creation,Builtin,3,8244,0x13e4cc0,389,ObjectIs
code-creation,Builtin,3,8253,0x13e4e60,12,ObjectIsFrozen
code-creation,Builtin,3,8261,0x13e4e80,12,ObjectIsSealed
code-creation,Builtin,3,8269,0x13e4ea0,552,ObjectKeys
code-creation,Builtin,3,8276,0x13e50e0,12,ObjectLookupGetter
code-creation,Builtin,3,8285,0x13e5100,12,ObjectLookupSetter
code-creation,Builtin,3,8293,0x13e5120,1796,ObjectPrototypeHasOwnProperty
code-creation,Builtin,3,8301,0x13e5840,243,ObjectPrototypeIsPrototypeOf
code-creation,Builtin,3,8310,0x13e5940,12,ObjectPrototypePropertyIsEnumerable
code-creation,Builtin,3,8319,0x13e5960,12,ObjectPrototypeGetProto
code-creation,Builtin,3,8328,0x13e5980,12,ObjectPrototypeSetProto
code-creation,Builtin,3,8336,0x13e59a0,12,ObjectSeal
code-creation,Builtin,3,8343,0x13e59c0,1156,ObjectToString
code-creation,Builtin,3,8351,0x13e5e60,1398,ObjectValues
code-creation,Builtin,3,8359,0x13e63e0,293,OrdinaryHasInstance
code-creation,Builtin,3,8367,0x13e6520,418,InstanceOf
code-creation,Builtin,3,8374,0x13e66e0,268,ForInEnumerate
code-creation,Builtin,3,8382,0x13e6800,2292,ForInFilter
code-creation,Builtin,3,8389,0x13e7100,51,ReflectApply
code-creation,Builtin,3,8397,0x13e7140,57,ReflectConstruct
code-creation,Builtin,3,8405,0x13e7180,12,ReflectDefineProperty
code-creation,Builtin,3,8413,0x13e71a0,12,ReflectGetOwnPropertyDescriptor
code-creation,Builtin,3,8422,0x13e71c0,12,ReflectOwnKeys
code-creation,Builtin,3,8429,0x13e71e0,12,ReflectSet
code-creation,Builtin,3,8437,0x13e7200,12,RegExpCapture1Getter
code-creation,Builtin,3,8445,0x13e7220,12,RegExpCapture2Getter
code-creation,Builtin,3,8453,0x13e7240,12,RegExpCapture3Getter
code-creation,Builtin,3,8461,0x13e7260,12,RegExpCapture4Getter
code-creation,Builtin,3,8469,0x13e7280,12,RegExpCapture5Getter
code-creation,Builtin,3,8477,0x13e72a0,12,RegExpCapture6Getter
code-creation,Builtin,3,8486,0x13e72c0,12,RegExpCapture7Getter
code-creation,Builtin,3,8494,0x13e72e0,12,RegExpCapture8Getter
code-creation,Builtin,3,8502,0x13e7300,12,RegExpCapture9Getter
code-creation,Builtin,3,8510,0x13e7320,2364,RegExpConstructor
code-creation,Builtin,3,8518,0x13e7c60,12,RegExpInputGetter
code-creation,Builtin,3,8526,0x13e7c80,12,RegExpInputSetter
code-creation,Builtin,3,8534,0x13e7ca0,12,RegExpLastMatchGetter
code-creation,Builtin,3,8542,0x13e7cc0,12,RegExpLastParenGetter
code-creation,Builtin,3,8550,0x13e7ce0,12,RegExpLeftContextGetter
code-creation,Builtin,3,8558,0x13e7d00,934,RegExpPrototypeCompile
code-creation,Builtin,3,8567,0x13e80c0,12,RegExpPrototypeToString
code-creation,Builtin,3,8575,0x13e80e0,12,RegExpRightContextGetter
code-creation,Builtin,3,8583,0x13e8100,309,RegExpExecAtom
code-creation,Builtin,3,8591,0x13e8240,1030,RegExpExecInternal
code-creation,Builtin,3,8599,0x13e8660,7,RegExpInterpreterTrampoline
code-creation,Builtin,3,8608,0x13e8680,3332,SetConstructor
code-creation,Builtin,3,8615,0x13e93a0,1332,SetPrototypeHas
code-creation,Builtin,3,8623,0x13e98e0,1798,SetPrototypeAdd
code-creation,Builtin,3,8631,0x13ea000,1554,SetPrototypeDelete
code-creation,Builtin,3,8639,0x13ea620,12,SetPrototypeClear
code-creation,Builtin,3,8647,0x13ea640,295,SetPrototypeEntries
code-creation,Builtin,3,8655,0x13ea780,162,SetPrototypeGetSize
code-creation,Builtin,3,8668,0x13ea840,522,SetPrototypeForEach
code-creation,Builtin,3,8676,0x13eaa60,295,SetPrototypeValues
code-creation,Builtin,3,8684,0x13eaba0,861,SetIteratorPrototypeNext
code-creation,Builtin,3,8692,0x13eaf00,1276,SetOrSetIteratorToList
code-creation,Builtin,3,8701,0x13eb400,12,SharedArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,8710,0x13eb420,12,SharedArrayBufferPrototypeSlice
code-creation,Builtin,3,8719,0x13eb440,1362,AtomicsLoad
code-creation,Builtin,3,8726,0x13eb9a0,928,AtomicsStore
code-creation,Builtin,3,8734,0x13ebd60,1790,AtomicsExchange
code-creation,Builtin,3,8742,0x13ec460,2254,AtomicsCompareExchange
code-creation,Builtin,3,8750,0x13ecd40,1914,AtomicsAdd
code-creation,Builtin,3,8757,0x13ed4c0,1914,AtomicsSub
code-creation,Builtin,3,8764,0x13edc40,1914,AtomicsAnd
code-creation,Builtin,3,8772,0x13ee3c0,1914,AtomicsOr
code-creation,Builtin,3,8779,0x13eeb40,1914,AtomicsXor
code-creation,Builtin,3,8786,0x13ef2c0,12,AtomicsNotify
code-creation,Builtin,3,8794,0x13ef2e0,12,AtomicsIsLockFree
code-creation,Builtin,3,8802,0x13ef300,12,AtomicsWait
code-creation,Builtin,3,8809,0x13ef320,12,AtomicsWake
code-creation,Builtin,3,8816,0x13ef340,12,StringFromCodePoint
code-creation,Builtin,3,8824,0x13ef360,1592,StringFromCharCode
code-creation,Builtin,3,8832,0x13ef9a0,1750,StringPrototypeIncludes
code-creation,Builtin,3,8841,0x13f0080,1526,StringPrototypeIndexOf
code-creation,Builtin,3,8849,0x13f0680,12,StringPrototypeLastIndexOf
code-creation,Builtin,3,8857,0x13f06a0,1604,StringPrototypeMatch
code-creation,Builtin,3,8865,0x13f0d00,4744,StringPrototypeMatchAll
code-creation,Builtin,3,8873,0x13f1fa0,12,StringPrototypeLocaleCompare
code-creation,Builtin,3,8882,0x13f1fc0,1580,StringPrototypeReplace
code-creation,Builtin,3,8890,0x13f2600,1604,StringPrototypeSearch
code-creation,Builtin,3,8898,0x13f2c60,3177,StringPrototypeSplit
code-creation,Builtin,3,8906,0x13f38e0,3820,StringPrototypeTrim
code-creation,Builtin,3,8914,0x13f47e0,3508,StringPrototypeTrimEnd
code-creation,Builtin,3,8922,0x13f55a0,3524,StringPrototypeTrimStart
code-creation,Builtin,3,8931,0x13f6380,12,StringRaw
code-creation,Builtin,3,8938,0x13f63a0,12,SymbolConstructor
code-creation,Builtin,3,8946,0x13f63c0,12,SymbolFor
code-creation,Builtin,3,8953,0x13f63e0,12,SymbolKeyFor
code-creation,Builtin,3,8961,0x13f6400,126,TypedArrayBaseConstructor
code-creation,Builtin,3,8969,0x13f6480,65,GenericLazyDeoptContinuation
code-creation,Builtin,3,8978,0x13f64e0,332,TypedArrayConstructor
code-creation,Builtin,3,8986,0x13f6640,12,TypedArrayPrototypeBuffer
code-creation,Builtin,3,8994,0x13f6660,323,TypedArrayPrototypeByteLength
code-creation,Builtin,3,9003,0x13f67c0,323,TypedArrayPrototypeByteOffset
code-creation,Builtin,3,9011,0x13f6920,323,TypedArrayPrototypeLength
code-creation,Builtin,3,9020,0x13f6a80,372,TypedArrayPrototypeEntries
code-creation,Builtin,3,9038,0x13f6c00,364,TypedArrayPrototypeKeys
code-creation,Builtin,3,9046,0x13f6d80,372,TypedArrayPrototypeValues
code-creation,Builtin,3,9055,0x13f6f00,12,TypedArrayPrototypeCopyWithin
code-creation,Builtin,3,9064,0x13f6f20,12,TypedArrayPrototypeFill
code-creation,Builtin,3,9072,0x13f6f40,12,TypedArrayPrototypeIncludes
code-creation,Builtin,3,9090,0x13f6f60,12,TypedArrayPrototypeIndexOf
code-creation,Builtin,3,9098,0x13f6f80,12,TypedArrayPrototypeLastIndexOf
code-creation,Builtin,3,9107,0x13f6fa0,12,TypedArrayPrototypeReverse
code-creation,Builtin,3,9116,0x13f6fc0,313,TypedArrayPrototypeToStringTag
code-creation,Builtin,3,9124,0x13f7100,12041,TypedArrayPrototypeMap
code-creation,Builtin,3,9143,0x13fa020,148,WasmCompileLazy
code-creation,Builtin,3,9150,0x13fa0c0,167,WasmDebugBreak
code-creation,Builtin,3,9168,0x13fa180,161,WasmFloat32ToNumber
code-creation,Builtin,3,9176,0x13fa240,173,WasmFloat64ToNumber
code-creation,Builtin,3,9184,0x13fa300,165,WasmAllocateArray
code-creation,Builtin,3,9191,0x13fa3c0,141,WasmAllocateStruct
code-creation,Builtin,3,9199,0x13fa460,347,WasmAtomicNotify
code-creation,Builtin,3,9207,0x13fa5c0,12,WasmI32AtomicWait32
code-creation,Builtin,3,9215,0x13fa5e0,532,WasmI32AtomicWait64
code-creation,Builtin,3,9226,0x13fa800,12,WasmI64AtomicWait32
code-creation,Builtin,3,9235,0x13fa820,834,WasmI64AtomicWait64
code-creation,Builtin,3,9243,0x13fab80,108,WasmTableInit
code-creation,Builtin,3,9250,0x13fac00,108,WasmTableCopy
code-creation,Builtin,3,9258,0x13fac80,4784,WeakMapConstructor
code-creation,Builtin,3,9266,0x13fbf40,204,WeakMapLookupHashIndex
code-creation,Builtin,3,9283,0x13fc020,243,WeakMapGet
code-creation,Builtin,3,9297,0x13fc120,203,WeakMapPrototypeHas
code-creation,Builtin,3,9309,0x13fc200,240,WeakMapPrototypeSet
code-creation,Builtin,3,9319,0x13fc300,175,WeakMapPrototypeDelete
code-creation,Builtin,3,9330,0x13fc3c0,3272,WeakSetConstructor
code-creation,Builtin,3,9340,0x13fd0a0,203,WeakSetPrototypeHas
code-creation,Builtin,3,9351,0x13fd180,240,WeakSetPrototypeAdd
code-creation,Builtin,3,9361,0x13fd280,175,WeakSetPrototypeDelete
code-creation,Builtin,3,9372,0x13fd340,393,WeakCollectionDelete
code-creation,Builtin,3,9382,0x13fd4e0,850,WeakCollectionSet
code-creation,Builtin,3,9392,0x13fd840,355,AsyncGeneratorResolve
code-creation,Builtin,3,9403,0x13fd9c0,137,AsyncGeneratorReject
code-creation,Builtin,3,9413,0x13fda60,1252,AsyncGeneratorYield
code-creation,Builtin,3,9424,0x13fdf60,1316,AsyncGeneratorReturn
code-creation,Builtin,3,9434,0x13fe4a0,376,AsyncGeneratorResumeNext
code-creation,Builtin,3,9445,0x13fe620,12,AsyncGeneratorFunctionConstructor
code-creation,Builtin,3,9456,0x13fe640,958,AsyncGeneratorPrototypeNext
code-creation,Builtin,3,9467,0x13fea00,958,AsyncGeneratorPrototypeReturn
code-creation,Builtin,3,9479,0x13fedc0,958,AsyncGeneratorPrototypeThrow
code-creation,Builtin,3,9490,0x13ff180,1224,AsyncGeneratorAwaitCaught
code-creation,Builtin,3,9502,0x13ff660,1224,AsyncGeneratorAwaitUncaught
code-creation,Builtin,3,9512,0x13ffb40,206,AsyncGeneratorAwaitResolveClosure
code-creation,Builtin,3,9524,0x13ffc20,222,AsyncGeneratorAwaitRejectClosure
code-creation,Builtin,3,9536,0x13ffd00,206,AsyncGeneratorYieldResolveClosure
code-creation,Builtin,3,9548,0x13ffde0,206,AsyncGeneratorReturnClosedResolveClosure
code-creation,Builtin,3,9560,0x13ffec0,202,AsyncGeneratorReturnClosedRejectClosure
code-creation,Builtin,3,9574,0x13fffa0,222,AsyncGeneratorReturnResolveClosure
code-creation,Builtin,3,9586,0x1400080,1368,AsyncFromSyncIteratorPrototypeNext
code-creation,Builtin,3,9598,0x14005e0,1444,AsyncFromSyncIteratorPrototypeThrow
code-creation,Builtin,3,9609,0x1400ba0,1484,AsyncFromSyncIteratorPrototypeReturn
code-creation,Builtin,3,9621,0x1401180,102,AsyncIteratorValueUnwrap
code-creation,Builtin,3,9632,0x1401200,217,CEntry_Return1_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,9654,0x14012e0,217,CEntry_Return1_DontSaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,9667,0x14013c0,200,CEntry_Return1_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,9681,0x14014a0,394,CEntry_Return1_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,9695,0x1401640,394,CEntry_Return1_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,9708,0x14017e0,217,CEntry_Return2_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,9722,0x14018c0,217,CEntry_Return2_DontSaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,9735,0x14019a0,200,CEntry_Return2_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,9768,0x1401a80,394,CEntry_Return2_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,9781,0x1401c20,394,CEntry_Return2_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,9795,0x1401dc0,1,DirectCEntry
code-creation,Builtin,3,9805,0x1401de0,1168,StringAdd_CheckNone
code-creation,Builtin,3,9825,0x1402280,2615,SubString
code-creation,Builtin,3,9835,0x1402cc0,14,StackCheck
code-creation,Builtin,3,9845,0x1402ce0,82,DoubleToI
code-creation,Builtin,3,9856,0x1402d40,2660,GetProperty
code-creation,Builtin,3,9873,0x14037c0,2870,GetPropertyWithReceiver
code-creation,Builtin,3,9884,0x1404300,16078,SetProperty
code-creation,Builtin,3,9894,0x14081e0,13922,SetPropertyInLiteral
code-creation,Builtin,3,9905,0x140b860,5,MemCopyUint8Uint8
code-creation,Builtin,3,9936,0x140b880,5,MemMove
code-creation,Builtin,3,9946,0x140b8a0,12,IsTraceCategoryEnabled
code-creation,Builtin,3,9956,0x140b8c0,12,Trace
code-creation,Builtin,3,9964,0x140b8e0,12,FinalizationRegistryConstructor
code-creation,Builtin,3,9984,0x140b900,12,FinalizationRegistryRegister
code-creation,Builtin,3,10002,0x140b920,12,FinalizationRegistryUnregister
code-creation,Builtin,3,10014,0x140b940,12,WeakRefConstructor
code-creation,Builtin,3,10024,0x140b960,12,WeakRefDeref
code-creation,Builtin,3,10034,0x140b980,520,AsyncModuleEvaluate
code-creation,Builtin,3,10044,0x140bba0,12,CallAsyncModuleFulfilled
code-creation,Builtin,3,10056,0x140bbc0,12,CallAsyncModuleRejected
code-creation,Builtin,3,10066,0x140bbe0,6160,ArrayPrototypeCopyWithin
code-creation,Builtin,3,10079,0x140d400,214,ArrayEveryLoopEagerDeoptContinuation
code-creation,Builtin,3,10091,0x140d4e0,607,ArrayEveryLoopLazyDeoptContinuation
code-creation,Builtin,3,10103,0x140d740,2976,ArrayEveryLoopContinuation
code-creation,Builtin,3,10114,0x140e300,1482,ArrayEvery
code-creation,Builtin,3,10124,0x140e8e0,274,ArrayFilterLoopEagerDeoptContinuation
code-creation,Builtin,3,10136,0x140ea00,957,ArrayFilterLoopLazyDeoptContinuation
code-creation,Builtin,3,10148,0x140edc0,3272,ArrayFilterLoopContinuation
code-creation,Builtin,3,10160,0x140faa0,4544,ArrayFilter
code-creation,Builtin,3,10169,0x1410c80,206,ArrayFindLoopEagerDeoptContinuation
code-creation,Builtin,3,10182,0x1410d60,53,ArrayFindLoopLazyDeoptContinuation
code-creation,Builtin,3,10194,0x1410da0,310,ArrayFindLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,10207,0x1410ee0,578,ArrayFindLoopContinuation
code-creation,Builtin,3,10218,0x1411140,1474,ArrayPrototypeFind
code-creation,Builtin,3,10228,0x1411720,206,ArrayFindIndexLoopEagerDeoptContinuation
code-creation,Builtin,3,10240,0x1411800,53,ArrayFindIndexLoopLazyDeoptContinuation
code-creation,Builtin,3,10253,0x1411840,310,ArrayFindIndexLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,10266,0x1411980,578,ArrayFindIndexLoopContinuation
code-creation,Builtin,3,10278,0x1411be0,1478,ArrayPrototypeFindIndex
code-creation,Builtin,3,10289,0x14121c0,214,ArrayForEachLoopEagerDeoptContinuation
code-creation,Builtin,3,10301,0x14122a0,214,ArrayForEachLoopLazyDeoptContinuation
code-creation,Builtin,3,10313,0x1412380,2772,ArrayForEachLoopContinuation
code-creation,Builtin,3,10325,0x1412e60,1338,ArrayForEach
code-creation,Builtin,3,10335,0x14133a0,4032,ArrayFrom
code-creation,Builtin,3,10354,0x1414380,166,ArrayIsArray
tick,0x7fc5d9de098d,10365,0,0x0,6
tick,0x7fc5da0b401a,10388,0,0x0,6
code-creation,Builtin,3,10398,0x1414440,446,LoadJoinElement_DictionaryElements_0
code-creation,Builtin,3,10410,0x1414600,44,LoadJoinElement_FastSmiOrObjectElements_0
code-creation,Builtin,3,10421,0x1414640,161,LoadJoinElement_FastDoubleElements_0
code-creation,Builtin,3,10430,0x1414700,402,ConvertToLocaleString
code-creation,Builtin,3,10439,0x14148a0,818,JoinStackPush
code-creation,Builtin,3,10446,0x1414be0,289,JoinStackPop
code-creation,Builtin,3,10454,0x1414d20,6224,ArrayPrototypeJoin
code-creation,Builtin,3,10462,0x1416580,6052,ArrayPrototypeToLocaleString
code-creation,Builtin,3,10471,0x1417d40,329,ArrayPrototypeToString
code-creation,Builtin,3,10480,0x1417ea0,5500,TypedArrayPrototypeJoin
code-creation,Builtin,3,10488,0x1419420,5304,TypedArrayPrototypeToLocaleString
code-creation,Builtin,3,10497,0x141a8e0,3940,ArrayPrototypeLastIndexOf
code-creation,Builtin,3,10506,0x141b860,238,ArrayMapLoopEagerDeoptContinuation
code-creation,Builtin,3,10515,0x141b960,540,ArrayMapLoopLazyDeoptContinuation
code-creation,Builtin,3,10525,0x141bb80,2870,ArrayMapLoopContinuation
code-creation,Builtin,3,10533,0x141c6c0,4227,ArrayMap
code-creation,Builtin,3,10541,0x141d760,1002,ArrayOf
code-creation,Builtin,3,10548,0x141db60,443,ArrayReduceRightPreLoopEagerDeoptContinuation
code-creation,Builtin,3,10558,0x141dd20,206,ArrayReduceRightLoopEagerDeoptContinuation
code-creation,Builtin,3,10569,0x141de00,206,ArrayReduceRightLoopLazyDeoptContinuation
